siCtrl_t0_Scr_rep_1	siCtrl_t0_Scr_rep_2	siCtrl_t0_Tyr_rep_1	siCtrl_t0_Tyr_rep_2	siCtrl_t8_Scr_rep_1	siCtrl_t8_Scr_rep_2	siCtrl_t8_Tyr_rep_1	siCtrl_t8_Tyr_rep_2
SNORA71B	28	19	18	19	1	3	4	1
SNORA71C	55	34	29	50	4	3	0	4
SNORA71D	1	3	0	1	1	0	0	1
SNORA71E	8	5	5	5	0	4	1	1
SNORA72	15	7	9	9	2	0	0	0
SNORA73A	187	162	106	184	15	14	12	6
SNORA73B	107	88	70	107	6	5	6	3
SNORA74A	13	12	5	15	1	0	0	0
SNORA74B	0	1	1	1	1	1	3	6
SNORA75	16	8	7	7	0	0	1	1
SNORA76A	2	2	1	0	7	7	9	3
SNORA76C	64	62	26	66	28	37	35	16
SNORA77	0	0	0	0	0	0	1	0
SNORA78	17	7	0	7	2	4	2	1
SNORA79	0	0	0	0	0	0	0	0
SNORA7A	57	49	47	71	28	23	22	26
SNORA7B	12	6	2	6	1	2	0	1
SNORA8	147	105	85	158	21	28	35	16
SNORA80A	2	0	1	1	2	0	1	0
SNORA80B	3	4	0	0	0	2	1	0
SNORA80E	0	5	2	2	0	0	0	0
SNORA81	126	71	91	112	10	6	8	7
SNORA84	8	4	2	4	2	4	2	0
SNORA9	36	30	25	48	2	8	6	3
SNORD10	73	55	52	64	5	5	2	2
SNORD100	53	39	23	58	1	1	1	2
SNORD101	58	44	27	57	1	1	3	0
SNORD102	29	25	16	30	2	6	2	6
SNORD103A	0	0	0	0	0	0	0	0
SNORD103B	0	0	0	0	0	0	0	0
SNORD104	305	299	164	288	16	29	20	13
SNORD105	3	1	0	0	0	0	1	0
SNORD105B	1	0	0	1	0	0	0	0
SNORD107	4	0	1	1	1	1	0	1
SNORD108	6	6	3	7	3	0	1	0
SNORD109A	2	2	5	5	1	2	6	1
SNORD109B	2	2	5	5	1	2	6	1
SNORD11	7	7	6	10	3	0	3	2
SNORD110	142	101	87	127	53	61	73	38
SNORD111	1	0	0	0	1	0	0	0
SNORD111B	1	1	0	0	0	0	0	1
SNORD112	0	0	0	0	0	0	0	0
SNORD113-1	1	0	0	0	0	0	0	0
SNORD113-2	0	0	0	0	0	0	0	0
SNORD113-3	0	0	0	0	0	0	0	0
SNORD113-4	0	0	0	0	0	0	0	0
SNORD113-5	0	0	0	0	0	0	0	0
SNORD113-6	1	0	0	0	0	0	0	0
SNORD113-7	0	1	0	0	0	0	0	0
SNORD113-8	0	0	0	0	0	0	0	0
SNORD113-9	0	0	0	0	0	0	0	0
SNORD114-1	0	0	0	0	0	0	0	0
SNORD114-10	0	0	0	0	0	0	0	0
SNORD114-11	0	0	0	0	0	0	0	0
SNORD114-12	0	0	0	0	0	0	0	0
SNORD114-13	0	0	0	0	0	0	0	0
SNORD114-14	0	0	0	0	0	0	0	0
SNORD114-15	0	0	0	0	0	0	0	0
SNORD114-16	0	0	0	0	0	0	0	0
SNORD114-17	0	1	0	0	0	0	0	0
SNORD114-18	0	0	0	0	0	0	0	0
SNORD114-19	0	0	0	0	0	0	0	0
SNORD114-2	0	0	0	0	0	0	0	0
SNORD114-20	0	0	0	0	0	0	0	0
SNORD114-21	0	0	0	0	0	0	0	0
SNORD114-22	0	0	0	0	0	0	0	0
SNORD114-23	0	0	0	0	0	0	0	0
SNORD114-24	0	0	0	0	0	0	0	0
SNORD114-25	0	0	0	0	0	0	0	0
SNORD114-26	0	0	0	0	0	0	0	0
SNORD114-27	0	0	0	0	0	0	0	0
SNORD114-28	0	2	0	0	0	0	0	0
SNORD114-29	0	0	0	0	0	0	0	0
SNORD114-3	0	0	1	0	0	0	0	0
SNORD114-30	0	0	0	0	0	0	0	0
SNORD114-31	0	0	0	0	0	0	0	0
SNORD114-4	0	0	0	0	0	0	0	0
SNORD114-5	0	0	0	0	0	0	0	0
SNORD114-6	0	1	0	0	0	0	0	0
SNORD114-7	0	0	0	0	0	0	0	0
SNORD114-8	0	0	0	0	0	0	0	0
SNORD114-9	0	0	0	0	0	0	0	0
SNORD115-1	0	0	0	0	0	0	0	0
SNORD115-10	0	0	0	0	0	0	0	0
SNORD115-11	0	0	0	0	0	0	0	0
SNORD115-12	0	0	0	0	0	0	0	0
SNORD115-13	0	0	0	0	0	0	0	0
SNORD115-14	0	0	0	0	0	0	0	0
SNORD115-15	0	0	0	0	0	0	0	0
SNORD115-16	0	0	0	0	0	0	0	0
SNORD115-17	0	0	0	0	0	0	0	0
SNORD115-18	0	0	0	0	0	0	0	0
SNORD115-19	0	0	0	0	0	0	0	0
SNORD115-2	0	0	0	0	0	0	0	0
SNORD115-20	0	0	0	0	0	0	0	0
SNORD115-21	0	0	0	0	0	0	0	0
SNORD115-22	0	0	0	0	0	0	0	0
SNORD115-23	0	0	0	0	0	0	0	0
SNORD115-24	0	0	0	0	0	0	0	0
SNORD115-25	0	0	0	0	0	0	0	0
SNORD115-26	0	0	0	1	0	0	0	0
SNORD115-27	0	0	0	0	0	0	0	0
SNORD115-28	0	0	0	0	0	0	0	0
SNORD115-29	0	0	0	0	0	0	0	0
SNORD115-3	0	1	0	0	0	0	0	0
SNORD115-30	0	0	0	0	0	0	0	0
SNORD115-31	0	0	0	0	0	0	0	0
SNORD115-32	0	0	0	0	0	0	0	0
SNORD115-33	0	0	0	0	0	0	0	0
SNORD115-34	0	0	0	0	0	0	0	0
SNORD115-35	0	0	0	0	0	0	0	0
SNORD115-36	0	0	0	0	0	0	0	0
SNORD115-37	0	0	0	0	0	0	0	0
SNORD115-38	0	0	0	0	0	0	0	0
SNORD115-39	0	0	0	0	0	0	0	0
SNORD115-4	0	0	0	0	0	0	0	0
SNORD115-40	0	0	0	0	0	0	0	0
SNORD115-41	0	0	0	0	0	0	0	0
SNORD115-42	0	0	0	0	0	0	0	0
SNORD115-43	0	0	0	0	0	0	0	0
SNORD115-44	0	0	0	0	0	0	0	0
SNORD115-45	0	0	0	0	0	0	0	0
SNORD115-46	0	0	0	0	0	0	0	0
SNORD115-47	0	0	0	0	0	0	0	0
SNORD115-48	0	0	0	0	1	0	0	0
SNORD115-5	0	0	0	0	0	0	0	0
SNORD115-6	0	0	0	0	0	0	0	0
SNORD115-7	0	0	0	0	0	0	0	0
SNORD115-8	0	0	0	0	0	0	0	0
SNORD115-9	0	0	0	0	0	0	0	0
SNORD116-1	2	0	1	0	1	0	1	1
SNORD116-10	0	0	0	0	0	0	0	0
SNORD116-11	0	0	0	0	0	0	0	0
SNORD116-12	0	0	0	0	0	0	1	0
SNORD116-13	1	0	0	1	0	1	1	1
SNORD116-14	2	0	1	2	0	2	1	0
SNORD116-15	0	0	0	0	0	1	0	0
SNORD116-16	0	0	0	0	0	0	0	0
SNORD116-17	3	1	1	5	2	2	3	0
SNORD116-18	0	0	0	0	0	0	0	0
SNORD116-19	3	1	1	5	2	2	3	0
SNORD116-2	5	1	0	5	2	0	2	1
SNORD116-20	3	4	2	2	1	5	3	1
SNORD116-21	6	5	1	7	3	4	2	4
SNORD116-22	5	2	0	1	5	2	2	5
SNORD116-23	3	2	1	1	0	1	0	2
SNORD116-24	6	3	3	2	1	0	2	0
SNORD116-25	0	0	0	0	0	0	0	0
SNORD116-26	1	0	0	0	0	1	1	0
SNORD116-27	0	0	0	1	0	1	0	0
SNORD116-28	4	6	1	4	0	2	1	0
SNORD116-29	1	0	0	0	0	0	0	0
SNORD116-3	1	0	0	0	0	0	0	0
SNORD116-30	0	0	0	0	0	0	0	0
SNORD116-4	20	21	10	12	12	15	10	6
SNORD116-5	0	1	0	0	0	0	0	0
SNORD116-6	2	1	0	2	0	0	1	0
SNORD116-7	0	1	0	0	0	0	0	0
SNORD116-8	1	0	0	0	0	0	0	0
SNORD116-9	1	0	0	0	0	0	0	0
SNORD117	4	5	4	5	1	0	0	1
SNORD118	21	17	7	13	11	11	17	8
SNORD119	15	4	7	6	0	2	0	0
SNORD11B	3	0	2	0	2	0	1	0
SNORD12	103	77	64	98	2	2	4	0
SNORD121A	3	1	0	3	0	1	1	1
SNORD121B	6	4	4	14	6	11	8	4
SNORD123	0	1	0	0	0	0	0	0
SNORD124	8	3	8	9	1	1	4	0
SNORD125	30	18	16	24	16	33	32	16
SNORD126	2	0	0	1	0	0	1	0
SNORD127	1	1	1	1	1	0	0	0
SNORD12B	132	86	82	108	3	6	3	7
SNORD12C	48	44	37	56	2	0	0	1
SNORD13	1	0	1	0	1	0	2	0
SNORD14A	40	24	21	29	1	3	0	0
SNORD14B	51	35	23	40	6	3	2	2
SNORD14C	216	161	128	226	21	19	13	13
SNORD14D	123	110	74	127	4	3	3	2
SNORD14E	20	16	16	20	0	0	1	1
SNORD15A	9	11	9	7	1	0	3	1
SNORD15B	29	19	18	24	2	1	6	1
SNORD16	46	44	32	76	19	19	19	12
SNORD17	205	168	131	196	132	168	165	98
SNORD18A	12	9	6	17	1	2	0	0
SNORD18B	7	6	2	4	0	2	0	3
SNORD18C	46	25	31	33	5	5	4	7
SNORD19	19	29	25	27	0	0	0	0
SNORD19B	108	63	62	89	5	5	8	2
SNORD1A	11	10	8	16	1	0	0	0
SNORD1B	12	7	4	11	1	2	1	0
SNORD1C	20	22	16	27	2	0	1	4
SNORD2	115	111	82	100	5	5	8	4
SNORD20	7	11	5	9	1	2	2	3
SNORD21	15	11	21	13	6	5	4	2
SNORD22	386	312	271	404	37	27	31	5
SNORD23	59	47	30	38	29	31	23	15
SNORD24	16	10	8	19	3	1	2	2
SNORD25	94	79	62	82	6	5	3	3
SNORD26	157	111	87	142	2	8	8	5
SNORD27	170	138	97	148	10	7	3	2
SNORD28	94	86	55	99	3	1	2	1
SNORD29	192	132	96	166	19	18	17	4
SNORD30	143	110	83	109	5	10	4	4
SNORD31	164	136	115	163	13	12	8	4
SNORD32A	88	63	53	76	14	13	9	7
SNORD32B	0	1	0	0	0	0	0	0
SNORD33	18	21	11	27	1	5	1	2
SNORD34	42	41	22	52	4	0	0	1
SNORD35A	62	50	32	60	2	9	4	3
SNORD35B	78	77	44	86	19	19	20	9
SNORD36A	196	151	112	173	33	36	44	19
SNORD36B	21	25	18	36	0	0	0	0
SNORD36C	72	44	48	49	2	1	1	1
SNORD37	1	5	5	1	1	3	4	2
SNORD38A	53	49	34	40	1	1	1	1
SNORD38B	40	20	13	24	7	15	9	6
SNORD3A	0	7	2	8	18	10	12	8
SNORD3B-1	0	0	0	0	0	0	0	0
SNORD3B-2	0	0	0	0	0	0	0	0
SNORD3C	0	0	0	0	0	0	0	0
SNORD3D	0	0	0	0	0	0	0	0
SNORD41	1	2	5	1	0	0	0	0
SNORD42A	15	3	8	11	1	0	1	0
SNORD42B	18	12	7	10	3	3	3	2
SNORD43	51	32	24	45	10	17	4	8
SNORD44	215	148	140	255	3	2	2	2
SNORD45A	69	38	31	39	1	0	1	6
SNORD45B	118	98	76	107	5	4	4	4
SNORD45C	67	17	19	33	2	3	4	10
SNORD46	23	16	13	14	0	4	1	0
SNORD47	781	412	419	601	41	31	42	43
SNORD48	69	57	46	72	18	15	18	4
SNORD49A	241	176	149	236	17	26	16	9
SNORD49B	1355	1225	747	1194	1274	1574	1380	780
SNORD4A	69	48	45	60	11	23	19	16
SNORD4B	14	5	9	10	0	3	1	1
SNORD5	36	35	20	36	3	4	0	4
SNORD50A	16	10	11	14	0	0	0	2
SNORD50B	77	46	42	66	2	1	2	2
SNORD51	19	14	12	10	2	0	4	0
SNORD52	89	57	51	69	12	19	25	9
SNORD53	4	1	2	3	2	3	1	1
SNORD54	24	17	12	26	0	0	1	0
SNORD55	46	22	9	44	7	9	15	4
SNORD56	72	53	48	75	10	8	11	9
SNORD56B	0	0	0	0	0	0	0	0
SNORD57	90	93	51	90	17	20	17	13
SNORD58A	38	20	25	33	2	1	0	0
SNORD58B	578	477	358	555	421	489	455	270
SNORD58C	89	55	49	61	4	9	4	4
SNORD59A	20	22	12	16	1	0	2	0
SNORD59B	16	9	12	11	3	4	1	0
SNORD6	20	20	12	18	1	1	1	2
SNORD60	80	65	49	78	0	2	4	2
SNORD61	1	2	0	0	0	0	0	0
SNORD62A	14	12	3	9	4	8	5	5
SNORD62B	14	12	3	9	4	8	5	5
SNORD63	13	16	4	13	6	7	11	12
SNORD64	2	5	1	3	6	2	3	3
SNORD65	139	112	78	122	27	24	18	17
SNORD66	2	2	2	2	1	1	0	0
SNORD67	10	13	10	6	7	13	6	8
SNORD68	112	86	69	89	18	18	13	17
SNORD69	26	28	20	24	5	3	7	3
SNORD7	4	5	2	1	0	0	1	1
SNORD70	2	2	1	2	1	0	0	0
SNORD71	1	0	5	2	2	1	0	1
SNORD72	5	3	1	1	0	0	0	0
SNORD73A	65	43	34	48	5	3	4	4
SNORD74	57	47	29	66	20	9	12	8
SNORD75	34	18	13	36	1	0	0	0
SNORD76	509	391	316	491	26	28	33	23
SNORD77	70	59	36	63	7	3	3	3
SNORD78	148	114	94	122	3	1	0	1
SNORD79	249	203	198	239	8	11	8	2
SNORD8	0	0	1	1	0	3	0	0
SNORD80	521	478	341	522	142	143	124	99
SNORD81	245	176	125	214	23	21	26	19
SNORD82	2	0	0	0	1	1	2	0
SNORD83A	44	44	46	48	1	1	1	0
SNORD83B	83	47	55	83	12	20	5	9
SNORD84	24	33	15	25	19	40	23	14
SNORD85	1	1	1	4	1	0	0	0
SNORD86	1079	933	631	1071	572	714	597	340
SNORD87	56	24	30	32	1	1	0	2
SNORD88A	12	5	5	15	6	1	1	2
SNORD88B	128	93	76	112	3	10	10	2
SNORD88C	21	26	16	19	13	16	11	5
SNORD89	23	24	17	38	21	21	17	13
SNORD9	4	3	1	5	1	0	0	0
SNORD90	2	0	0	0	0	0	1	2
SNORD91A	1	0	1	1	2	2	0	1
SNORD91B	4	3	3	3	1	4	2	1
SNORD92	2	0	1	0	0	0	0	0
SNORD93	21	12	7	6	0	1	2	0
SNORD94	19	23	9	18	11	16	8	9
SNORD95	14	15	12	9	8	16	8	5
SNORD96A	233	189	133	227	100	108	87	54
SNORD96B	0	0	0	0	0	0	0	0
SNORD97	13	8	2	8	3	0	4	0
SNORD98	6	3	4	4	3	1	0	1
SNORD99	31	36	27	35	3	3	3	1
SNPH	328	295	157	285	53	50	56	27
SNRK	939	849	584	866	250	250	259	225
SNRK-AS1	510	475	316	489	176	151	144	137
SNRNP200	18199	15081	10540	16840	12501	15716	13941	8250
SNRNP25	2126	1782	1239	2043	2096	2526	2162	1189
SNRNP27	1182	938	650	1090	1120	1295	1210	1026
SNRNP35	775	550	371	660	290	283	262	152
SNRNP40	3098	2468	1801	2864	1099	1197	1022	623
SNRNP48	831	659	501	738	266	328	285	233
SNRNP70	9589	8157	5504	8857	5725	6594	5734	3239
SNRPA	3278	2828	1947	3326	1219	1559	1417	718
SNRPA1	2247	1820	1253	2186	1571	1732	1523	987
SNRPB	17294	15279	9853	16471	13124	15478	13594	8147
SNRPB2	4790	3934	2754	4642	4245	4760	4411	3017
SNRPC	4223	3687	2415	4054	4428	5354	4809	2814
SNRPD1	5533	4810	3258	5620	2834	3242	2976	1789
SNRPD2	8801	7723	4905	8356	11357	12661	10866	6328
SNRPD2P2	0	0	1	1	1	0	1	0
SNRPD3	8374	7019	4796	7873	7710	9030	7973	5158
SNRPE	4902	4002	2758	4529	4444	4851	4567	2874
SNRPF	4770	4103	2733	4927	4890	6164	5287	2913
SNRPG	2838	2384	1523	2575	2620	2998	2759	1657
SNRPN	1215	1067	670	1125	1008	1211	1121	608
SNTA1	232	223	114	208	159	249	150	100
SNTB1	7	12	6	7	5	6	9	4
SNTB2	1427	1190	751	1177	671	832	790	660
SNTG1	0	2	0	0	0	0	0	0
SNTG2	1	3	0	0	0	0	0	0
SNTN	1	1	0	0	0	0	0	0
SNU13	7835	6593	4519	7449	6107	7094	6272	3693
SNUPN	893	786	502	833	242	229	244	139
SNURF	1215	1067	671	1125	1008	1211	1122	608
SNW1	3969	3473	2226	3712	973	1106	1087	749
SNX1	3628	3034	2218	3530	3095	3765	3290	2184
SNX10	374	298	213	326	188	224	228	200
SNX11	955	765	593	948	325	395	426	251
SNX12	2707	2284	1461	2465	1463	1643	1382	793
SNX13	1360	1186	776	1272	574	575	553	441
SNX14	2533	2099	1518	2298	1414	1512	1399	969
SNX15	375	318	223	360	123	156	116	67
SNX16	243	191	158	208	126	142	116	133
SNX17	5212	4547	2986	4884	3391	4029	3388	1983
SNX18	562	342	273	396	107	120	102	80
SNX19	3115	2517	1788	2905	2132	2553	2238	1551
SNX2	3656	3278	2297	3734	2287	2560	2311	1613
SNX20	0	1	0	0	0	0	0	0
SNX21	650	594	377	591	215	261	215	156
SNX22	10219	8678	5755	9794	10978	11945	10634	6216
SNX24	997	823	600	895	484	525	507	291
SNX25	749	606	436	692	310	394	336	211
SNX27	2237	1735	1240	1972	524	583	529	338
SNX29	486	376	301	440	228	289	256	185
SNX29P1	1	3	1	3	3	4	1	3
SNX29P2	0	0	0	0	0	1	0	0
SNX3	6173	4766	2697	4405	4702	5107	3671	2607
SNX30	1148	1019	721	1067	254	273	273	143
SNX31	0	2	0	0	1	1	2	4
SNX32	0	0	1	1	12	14	16	14
SNX33	1050	921	620	956	334	375	317	192
SNX4	1610	1261	803	1265	904	1029	884	726
SNX5	10326	8607	6371	10008	5128	6187	5805	3976
SNX6	3067	2607	1964	2935	2222	2578	2434	1836
SNX7	2011	1764	1224	2025	1415	1592	1518	914
SNX8	1613	1382	1009	1522	903	1032	923	533
SNX9	2943	2494	1688	2799	1425	1694	1487	1092
SOAT1	3231	2738	1917	3037	1642	1892	1683	1210
SOAT2	2	1	0	1	3	2	3	6
SOBP	12	8	0	8	0	4	2	1
SOCS1	15	8	6	8	5	2	3	2
SOCS2	1098	761	640	931	215	211	220	157
SOCS2-AS1	58	39	28	32	27	24	24	11
SOCS3	161	150	61	107	5	4	5	7
SOCS4	1985	1475	1185	1727	1350	1586	1631	1660
SOCS5	771	576	433	610	223	207	211	189
SOCS6	1259	967	771	1207	230	258	236	184
SOCS7	1951	1620	1118	1698	764	948	974	560
SOD1	8809	7256	5089	8457	10411	11819	10528	6551
SOD2	6938	6262	2420	4078	3124	3458	2746	1996
SOD3	0	0	0	0	0	0	0	0
SOGA1	4477	3789	2630	4030	648	970	757	516
SOGA3	11	15	8	9	15	9	11	9
SOHLH1	0	2	0	0	1	0	0	0
SOHLH2	13	17	5	16	3	14	5	6
SON	18552	15508	11022	16965	6127	7887	6910	5163
SORBS1	24	28	15	30	32	34	37	32
SORBS2	228	229	139	245	67	81	79	45
SORBS3	2224	1834	1244	1974	1381	1585	1202	623
SORCS1	3	8	0	0	0	0	1	0
SORCS2	3	2	8	4	2	10	15	2
SORCS3	0	4	0	0	0	0	0	2
SORCS3-AS1	0	1	0	0	0	0	0	0
SORD	3031	2587	1815	2924	2431	2988	2660	1669
SORL1	1160	979	686	1098	582	636	615	351
SORT1	1618	1409	954	1450	733	796	728	403
SOS1	2220	1863	1375	2092	862	1058	970	782
SOS2	1075	846	573	930	191	228	209	173
SOST	1	0	0	0	0	0	0	0
SOSTDC1	0	0	1	2	0	0	0	0
SOWAHA	22	9	2	7	7	3	5	3
SOWAHB	14	19	6	14	13	6	5	3
SOWAHC	2738	2144	1520	2378	366	401	405	393
SOWAHD	3	6	3	3	3	7	3	3
SOX1	1	0	0	1	0	0	0	0
SOX10	1	2	1	0	0	1	1	1
SOX11	1	3	0	0	0	0	0	0
SOX12	905	825	394	662	177	205	145	68
SOX13	1384	1236	850	1290	139	127	93	48
SOX14	0	1	0	0	0	0	0	0
SOX15	2200	1936	1315	1975	876	1018	864	493
SOX17	0	0	0	0	0	0	0	1
SOX18	12	6	3	5	0	0	0	0
SOX2	1	1	0	0	0	1	2	0
SOX2-OT	3	2	1	2	1	0	1	0
SOX21	0	0	0	0	2	1	1	2
SOX21-AS1	1	1	1	0	0	1	4	1
SOX3	0	0	0	0	0	0	0	0
SOX30	1	2	2	1	5	3	6	4
SOX4	1081	856	590	910	56	51	48	52
SOX5	5	4	1	7	0	1	0	0
SOX6	23	25	17	18	11	9	8	5
SOX7	2813	2442	1555	2484	95	101	86	44
SOX8	0	1	0	0	0	0	0	0
SOX9	216	181	153	171	20	16	8	8
SOX9-AS1	2	1	0	0	1	0	0	0
SP1	5681	4592	3282	5097	1503	1539	1526	1181
SP100	2325	1933	1249	2062	1140	1281	1245	805
SP110	493	416	266	414	234	290	212	158
SP140	10	10	8	5	3	5	5	5
SP140L	697	569	409	628	303	345	287	213
SP2	738	677	472	710	229	233	218	156
SP2-AS1	45	34	31	38	32	51	50	36
SP3	3351	2662	1762	2995	590	679	518	456
SP4	321	239	207	307	56	57	70	45
SP5	12	5	3	7	2	1	0	0
SP6	175	130	102	166	167	178	178	110
SP7	1	1	0	0	4	0	1	1
SP8	43	31	22	33	1	3	2	2
SP9	2	0	0	0	0	0	0	0
SPA17	477	398	286	442	482	573	505	327
SPACA1	0	0	0	0	0	0	0	0
SPACA3	0	1	0	0	0	0	0	0
SPACA4	0	0	1	2	2	6	3	2
SPACA5	0	0	0	0	1	0	0	0
SPACA5B	0	0	0	0	1	0	0	0
SPACA6P	124	102	70	96	72	78	60	30
SPACA6P-AS	21	25	7	20	18	17	4	4
SPACA7	0	1	0	0	0	0	0	0
SPAG1	1449	1040	742	1188	801	913	771	559
SPAG11A	0	0	0	0	0	0	0	0
SPAG11B	0	0	0	0	0	0	0	0
SPAG16	251	244	146	243	165	197	182	121
SPAG17	262	220	169	258	100	99	82	52
SPAG4	44	43	29	41	60	43	56	34
SPAG5	6839	5579	4167	6598	2829	3510	3005	1736
SPAG5-AS1	1161	1075	760	1099	845	919	780	453
SPAG6	1	2	0	1	4	2	5	5
SPAG7	1950	1649	1154	1698	1034	1136	1024	632
SPAG8	24	17	17	23	12	23	21	10
SPAG9	4064	3220	2203	3449	1836	2124	1893	1380
SPAM1	0	1	0	2	0	0	0	0
SPANXA1	0	0	0	0	0	0	0	0
SPANXA2	0	0	0	0	0	0	0	0
SPANXA2-OT1	0	3	0	2	0	0	0	2
SPANXB1	1	0	0	1	3	2	0	2
SPANXC	0	0	1	1	2	0	2	0
SPANXD	0	0	0	0	0	0	1	0
SPANXN1	0	1	0	0	0	0	0	0
SPANXN2	0	0	0	0	0	0	0	0
SPANXN3	0	2	0	0	0	0	0	1
SPANXN4	0	0	0	0	0	0	0	0
SPANXN5	0	1	0	0	0	0	0	0
SPARC	364	309	197	328	291	399	297	188
SPARCL1	4	11	2	2	0	4	5	3
SPAST	803	604	428	666	166	185	167	143
SPATA1	35	31	29	26	17	20	30	15
SPATA12	16	12	8	11	1	1	4	2
SPATA13	834	671	539	800	96	139	154	99
SPATA13-AS1	0	0	0	0	0	0	0	0
SPATA16	1	1	0	0	0	0	0	0
SPATA17	27	27	15	18	26	42	49	17
SPATA17-AS1	3	2	0	1	2	5	7	1
SPATA18	654	573	394	633	940	1128	1127	995
SPATA19	0	0	0	0	0	0	0	0
SPATA2	736	678	446	720	186	191	158	80
SPATA20	1112	909	577	913	1183	1297	1050	696
SPATA21	1	0	0	0	2	4	3	1
SPATA22	0	0	0	0	0	0	0	0
SPATA24	92	76	66	86	76	95	78	39
SPATA25	13	8	11	15	20	20	16	18
SPATA2L	366	336	236	332	31	52	26	20
SPATA3	0	0	0	0	0	0	0	0
SPATA3-AS1	11	9	4	7	0	3	0	0
SPATA31A1	0	0	0	0	0	0	0	0
SPATA31A3	0	0	0	0	0	0	0	0
SPATA31A5	0	0	0	0	0	0	0	0
SPATA31A6	0	0	0	0	0	0	0	0
SPATA31A7	0	0	0	0	0	0	0	0
SPATA31C1	0	0	1	0	0	0	0	0
SPATA31C2	0	2	0	0	0	0	0	0
SPATA31D1	1	1	0	0	0	0	0	1
SPATA31D3	0	0	0	0	0	0	0	0
SPATA31D4	0	0	0	0	0	0	0	0
SPATA31D5P	0	0	0	0	0	0	0	0
SPATA31E1	0	3	0	0	0	1	0	0
SPATA32	8	6	4	9	15	11	14	15
SPATA33	260	247	155	245	144	213	194	87
SPATA4	3	0	1	2	1	0	2	1
SPATA41	12	12	8	17	4	3	2	0
SPATA42	1	1	0	1	2	0	0	0
SPATA45	4	2	1	3	2	3	0	0
SPATA5	846	722	519	774	147	206	157	143
SPATA5L1	1093	805	552	900	378	409	346	240
SPATA6	107	87	47	100	43	54	46	47
SPATA6L	22	31	13	23	23	29	17	10
SPATA7	136	137	98	138	41	31	33	30
SPATA8	0	0	0	0	0	0	0	0
SPATA8-AS1	0	1	0	0	0	0	0	0
SPATA9	49	65	40	53	20	16	13	10
SPATC1	17	14	14	11	23	17	19	5
SPATC1L	299	261	157	265	119	159	89	58
SPATS1	0	0	0	0	0	1	2	0
SPATS2	1718	1406	962	1584	706	803	730	455
SPATS2L	4551	3691	2678	4287	2272	2627	2402	1405
SPC24	652	551	354	521	230	247	242	102
SPC25	1404	1201	847	1329	400	436	406	265
SPCS1	3403	2729	1674	3136	2895	3330	2988	2009
SPCS2	1135	1025	654	1055	821	972	900	598
SPCS3	5390	4022	3037	4739	3554	3870	3883	3793
SPDEF	0	0	0	0	0	4	1	1
SPDL1	3527	2849	2253	3471	1170	1291	1318	826
SPDYA	131	114	73	131	63	49	55	60
SPDYC	1	0	0	0	0	2	1	1
SPDYE1	9	11	6	15	5	10	1	10
SPDYE2	3	4	6	2	3	6	9	5
SPDYE2B	3	4	6	2	3	6	9	5
SPDYE3	43	36	22	39	26	31	19	10
SPDYE4	0	1	0	0	0	0	0	0
SPDYE5	12	16	13	8	4	13	6	9
SPDYE6	34	27	15	22	17	22	18	13
SPDYE7P	0	0	0	0	1	0	0	0
SPDYE8P	4	5	4	3	5	13	7	5
SPECC1	1892	1643	1109	1775	658	793	751	470
SPECC1L	3400	2865	2101	3209	607	730	766	477
SPECC1L-ADORA2A	2223	1876	1347	2110	374	479	486	340
SPEF1	4	3	1	9	48	67	48	35
SPEF2	63	57	30	42	28	30	49	34
SPEG	1152	897	653	848	536	465	426	241
SPEM1	0	1	0	0	0	2	1	1
SPEN	5658	4537	3487	4956	833	1072	944	514
SPERT	2	1	0	1	0	0	0	0
SPESP1	889	807	549	876	390	405	373	230
SPG11	2254	1835	1362	2100	921	1150	954	663
SPG20	3686	3005	1968	3157	923	1094	850	590
SPG20-AS1	33	17	11	14	35	21	20	9
SPG21	3077	2686	1731	2818	1951	2240	1998	1144
SPG7	2579	2241	1486	2260	2410	2752	2341	1447
SPHAR	158	148	104	159	111	144	92	141
SPHK1	1015	811	489	772	388	420	336	196
SPHK2	443	467	273	460	134	147	119	73
SPHKAP	0	3	1	1	0	0	0	0
SPI1	2	2	0	2	2	0	2	0
SPIB	0	3	1	0	0	0	4	0
SPIC	0	0	0	0	0	0	0	0
SPICE1	653	588	398	706	233	342	275	240
SPIDR	2037	1647	1254	2013	1567	1898	1666	1008
SPIN1	4889	3863	2785	4367	1290	1508	1373	986
SPIN2A	2	1	1	2	0	0	0	0
SPIN2B	81	81	41	54	28	38	23	11
SPIN3	449	351	261	404	127	130	143	88
SPIN4	560	469	360	507	114	156	171	150
SPINK1	2	3	0	0	1	0	0	0
SPINK13	1	0	2	1	0	0	0	0
SPINK14	0	0	0	0	0	0	0	0
SPINK2	0	0	0	1	0	1	0	0
SPINK4	2	0	0	2	1	3	4	2
SPINK5	241	175	161	290	112	79	119	76
SPINK6	11	14	8	8	11	9	11	6
SPINK7	0	1	0	0	0	0	1	0
SPINK8	0	0	0	0	0	0	0	0
SPINK9	0	0	0	0	0	0	1	0
SPINT1	3498	2685	1833	3121	2438	2761	2295	1216
SPINT2	13746	11964	7706	12213	14948	16595	14590	8298
SPINT3	0	0	0	0	2	0	0	0
SPINT4	0	0	0	0	0	0	0	0
SPIRE1	2003	1606	1134	1863	617	696	637	436
