chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chrX	47571771	47571820	ARAF	0	+	47571771	47571820	0	1	49	0	-0.463284678996991	0.261058760073892	ENSG00000078061.13
chr4	39698209	39737436	UBE2K	0	+	39698209	39737436	0	2	182,17	0,39211	-0.602763119091625	0.0254389379487786	ENSG00000078140.14
chr4	40120468	40120517	N4BP2	0	+	40120468	40120517	0	1	49	0	-1.3753652905877	0.0217477159971607	ENSG00000078177.14
chr12	2940741	2940890	TULP3	0	+	2940741	2940890	0	1	149	0	-0.437213806422746	0.576861364975238	ENSG00000078246.17
chr6	158096085	158096134	SYNJ2	0	+	158096085	158096134	0	1	49	0	0.587786664902089	0.237561613714046	ENSG00000078269.15
chr6	158096185	158096383	SYNJ2	0	+	158096185	158096383	0	1	198	0	0.331853290764919	0.606238899088344	ENSG00000078269.15
chr5	7795302	7795351	ADCY2	0	+	7795302	7795351	0	1	49	0	-6.3907997948421	0.0624593412753539	ENSG00000078295.17
chr14	101912445	101912494	PPP2R5C	0	+	101912445	101912494	0	1	49	0	-0.693147180559948	0.196192164043145	ENSG00000078304.19
chr7	100336164	100341859	PMS2P1	0	-	100336164	100341859	0	2	201,45	0,5651	0.315081046639902	0.0813480825415835	ENSG00000078319.9
chr10	21673590	21673639	MLLT10	0	+	21673590	21673639	0	1	49	0	-1.59504917515571	0.00296121282895978	ENSG00000078403.17
chr7	100428893	100428942	ZCWPW1	0	-	100428893	100428942	0	1	49	0	0.88503818837005	0.0607562715091123	ENSG00000078487.17
chr1	51840296	51862193	NRDC	0	-	51840296	51862193	0	2	219,80	0,21818	-0.71473781315344	1.51328957888759e-05	ENSG00000078618.21
chr1	51878340	51878688	NRDC	0	-	51878340	51878688	0	1	348	0	-1.13497993294887	2.47106454811699e-06	ENSG00000078618.21
chr8	42405441	42405490	VDAC3	0	+	42405441	42405490	0	1	49	0	0.0235304974088044	0.903233674811808	ENSG00000078668.14
chr8	17935645	17937171	PCM1	0	+	17935645	17937171	0	2	62,38	0,1489	-0.537392651150709	0.0457073304937596	ENSG00000078674.17
chr8	17937222	17937271	PCM1	0	+	17937222	17937271	0	1	49	0	-0.0444517625708344	0.910623517960402	ENSG00000078674.17
chr8	17953008	17953057	PCM1	0	+	17953008	17953057	0	1	49	0	-0.133531392869265	0.692968837016942	ENSG00000078674.17
chr8	17960128	17960326	PCM1	0	+	17960128	17960326	0	2	38,12	0,187	-1.01473080468741	0.0795540159943781	ENSG00000078674.17
chr8	17963255	17964730	PCM1	0	+	17963255	17964730	0	2	37,163	0,1313	-0.57118877349308	0.000776341208110377	ENSG00000078674.17
chr8	17972455	17972504	PCM1	0	+	17972455	17972504	0	1	49	0	-0.847297860387203	0.0910174378105834	ENSG00000078674.17
chr8	17972555	17972604	PCM1	0	+	17972555	17972604	0	1	49	0	-0.750776293402981	0.047705812437986	ENSG00000078674.17
chr8	18009734	18010647	PCM1	0	+	18009734	18010647	0	2	11,39	0,875	-1.22377543162211	0.0262974835460789	ENSG00000078674.17
chr8	18011716	18013865	PCM1	0	+	18011716	18013865	0	2	112,38	0,2112	-0.63372375834462	0.00478370122218829	ENSG00000078674.17
chr8	18025568	18025617	PCM1	0	+	18025568	18025617	0	1	49	0	-0.555525802681283	0.0970059956875508	ENSG00000078674.17
chr20	33640448	33640497	CBFA2T2	0	+	33640448	33640497	0	1	49	0	0.385662480345994	0.400835318596216	ENSG00000078699.22
chr20	33644512	33644611	CBFA2T2	0	+	33644512	33644611	0	1	99	0	0.405465107782199	0.341525268815254	ENSG00000078699.22
chr20	33644661	33644760	CBFA2T2	0	+	33644661	33644760	0	1	99	0	-0.174353388506462	0.91115323387882	ENSG00000078699.22
chr20	33644811	33644909	CBFA2T2	0	+	33644811	33644909	0	1	98	0	0.852777324884193	0.0596572308031811	ENSG00000078699.22
chr20	33645010	33645258	CBFA2T2	0	+	33645010	33645258	0	1	248	0	0.712949807848491	0.370543418532084	ENSG00000078699.22
chr20	33647797	33647946	CBFA2T2	0	+	33647797	33647946	0	1	149	0	1.09861228866731	0.0510435910254086	ENSG00000078699.22
chr20	33647996	33648095	CBFA2T2	0	+	33647996	33648095	0	1	99	0	0.947381318944186	0.0421268181094045	ENSG00000078699.22
chr20	33648245	33648344	CBFA2T2	0	+	33648245	33648344	0	1	99	0	-0.191055236762709	0.898516300978193	ENSG00000078699.22
chr20	33648544	33648593	CBFA2T2	0	+	33648544	33648593	0	1	49	0	0.0990909026442305	0.766570076493484	ENSG00000078699.22
chr20	33648693	33648991	CBFA2T2	0	+	33648693	33648991	0	1	298	0	0.680408154782515	0.452554677202609	ENSG00000078699.22
chr1	1217008	1217057	SDF4	0	-	1217008	1217057	0	1	49	0	0.844953193427951	0.0621742631271631	ENSG00000078808.18
chr1	1217108	1217207	SDF4	0	-	1217108	1217207	0	1	99	0	0.510825623765986	0.1139942571619	ENSG00000078808.18
chr1	1217507	1217606	SDF4	0	-	1217507	1217606	0	1	99	0	0.256719846888587	0.626993176124932	ENSG00000078808.18
chr1	1217657	1217756	SDF4	0	-	1217657	1217756	0	1	99	0	0.464935661700603	0.0578876961254048	ENSG00000078808.18
chr1	1218560	1218609	SDF4	0	-	1218560	1218609	0	1	49	0	0.397301797435699	0.152089630887073	ENSG00000078808.18
chr1	1218860	1219009	SDF4	0	-	1218860	1219009	0	1	149	0	1.11240561080044	0.00254779998274631	ENSG00000078808.18
chr1	1223299	1228623	SDF4	0	-	1223299	1228623	0	4	59,137,48,156	0,533,3973,5169	0.753342341343368	0.000194776113477997	ENSG00000078808.18
chr1	1231918	1231967	SDF4	0	-	1231918	1231967	0	1	49	0	0.302280871872933	0.502101143011337	ENSG00000078808.18
chr18	214719	214768	THOC1	0	-	214719	214768	0	1	49	0	-0.218689200968982	0.765434129263645	ENSG00000079134.12
chr18	214818	214917	THOC1	0	-	214818	214917	0	1	99	0	-1.07938092674024	0.000482509266505282	ENSG00000079134.12
chr18	245615	245714	THOC1	0	-	245615	245714	0	1	99	0	-0.750966751448772	0.00116663492793478	ENSG00000079134.12
chr5	36608429	36608478	SLC1A3	0	+	36608429	36608478	0	1	49	0	-0.213093215830017	0.541470032498881	ENSG00000079215.14
chr5	36686097	36686246	SLC1A3	0	+	36686097	36686246	0	1	149	0	-0.828692672546443	0.165391171419919	ENSG00000079215.14
chr5	36686346	36686395	SLC1A3	0	+	36686346	36686395	0	1	49	0	-0.867500567704767	0.139850833797725	ENSG00000079215.14
chr2	216109423	216110481	XRCC5	0	+	216109423	216110481	0	2	35,15	0,1044	-0.42183208557237	0.274064304783719	ENSG00000079246.16
chr2	216127552	216127601	XRCC5	0	+	216127552	216127601	0	1	49	0	-0.650587566093547	0.0254585462014456	ENSG00000079246.16
chr2	216204321	216204370	XRCC5	0	+	216204321	216204370	0	1	49	0	-0.647477143727418	0.0287547044816006	ENSG00000079246.16
chr2	216205211	216205359	XRCC5	0	+	216205211	216205359	0	1	148	0	-0.587786664897782	0.139784308424959	ENSG00000079246.16
chr19	1826983	1827131	REXO1	0	-	1826983	1827131	0	1	148	0	1.40008768324839	0.000656213754313888	ENSG00000079313.15
chr19	1827182	1827430	REXO1	0	-	1827182	1827430	0	1	248	0	0.816761136527121	0.0966548759715062	ENSG00000079313.15
chr19	1827481	1827978	REXO1	0	-	1827481	1827978	0	1	497	0	0.885690291425259	0.00022737562549532	ENSG00000079313.15
chr19	1828029	1828078	REXO1	0	-	1828029	1828078	0	1	49	0	0.928975891379559	0.0157092902999311	ENSG00000079313.15
chr19	1828128	1828277	REXO1	0	-	1828128	1828277	0	1	149	0	1.07687230017589	0.0965038780538765	ENSG00000079313.15
chr19	1828328	1828377	REXO1	0	-	1828328	1828377	0	1	49	0	1.13497993264973	0.00202939417856973	ENSG00000079313.15
chr19	1828427	1828476	REXO1	0	-	1828427	1828476	0	1	49	0	0.332938664039776	0.506144742098229	ENSG00000079313.15
chr10	70152263	70152312	SAR1A	0	-	70152263	70152312	0	1	49	0	-0.0968498259981175	0.732881078399302	ENSG00000079332.15
chr10	70152462	70153855	SAR1A	0	-	70152462	70153855	0	2	131,18	0,1376	-0.353718548584617	0.371690584003044	ENSG00000079332.15
chr19	42269316	42271907	CIC	0	+	42269316	42271907	0	2	66,134	0,2458	0.413763910967672	0.347435804922211	ENSG00000079432.7
chr19	42271958	42272107	CIC	0	+	42271958	42272107	0	1	149	0	0.41751344662434	0.0800737903893714	ENSG00000079432.7
chr19	42272208	42272257	CIC	0	+	42272208	42272257	0	1	49	0	0.438254930931213	0.0728392473104183	ENSG00000079432.7
chr19	42272407	42272456	CIC	0	+	42272407	42272456	0	1	49	0	0.466089729930067	0.166374581401493	ENSG00000079432.7
chr19	42272807	42272856	CIC	0	+	42272807	42272856	0	1	49	0	0.0512932943875504	0.875074840454271	ENSG00000079432.7
chr19	42273157	42273556	CIC	0	+	42273157	42273556	0	1	399	0	1.11185751541813	0.00034786712884987	ENSG00000079432.7
chr19	42273707	42274105	CIC	0	+	42273707	42274105	0	1	398	0	0.837186550593423	0.0788928686638369	ENSG00000079432.7
chr19	42274156	42274255	CIC	0	+	42274156	42274255	0	1	99	0	-0.129211731483921	0.827619512553342	ENSG00000079432.7
chr19	42274306	42274355	CIC	0	+	42274306	42274355	0	1	49	0	0.487703206345136	0.298991329727322	ENSG00000079432.7
chr19	42284186	42284235	CIC	0	+	42284186	42284235	0	1	49	0	-0.292987124681488	0.56644503633555	ENSG00000079432.7
chr19	42287825	42287874	CIC	0	+	42287825	42287874	0	1	49	0	0.433635985080593	0.156316407517548	ENSG00000079432.7
chr19	42289277	42289326	CIC	0	+	42289277	42289326	0	1	49	0	0.781700577900907	0.0041894975520842	ENSG00000079432.7
chr19	42290448	42290497	CIC	0	+	42290448	42290497	0	1	49	0	-0.583146285345617	0.227031578138955	ENSG00000079432.7
chr19	42290548	42290697	CIC	0	+	42290548	42290697	0	1	149	0	1.20983792377849	7.14290792485621e-06	ENSG00000079432.7
chr19	42290798	42290847	CIC	0	+	42290798	42290847	0	1	49	0	0.470003629245736	0.0311640199011578	ENSG00000079432.7
chr19	42290898	42290997	CIC	0	+	42290898	42290997	0	1	99	0	-0.0370412716799544	0.969853421328536	ENSG00000079432.7
chr19	42294949	42294998	CIC	0	+	42294949	42294998	0	1	49	0	0.474457979595087	0.0478391341271092	ENSG00000079432.7
chr19	42295148	42295197	CIC	0	+	42295148	42295197	0	1	49	0	0.241162056816888	0.263498298339191	ENSG00000079432.7
chr19	42295248	42295297	CIC	0	+	42295248	42295297	0	1	49	0	0.947381316118821	0.217786734601455	ENSG00000079432.7
chr8	11802805	11803033	FDFT1	0	+	11802805	11803033	0	2	127,22	0,207	-0.364643113588103	0.392479595716387	ENSG00000079459.13
chr8	11803234	11803283	FDFT1	0	+	11803234	11803283	0	1	49	0	0.0224728558520582	0.888510924955343	ENSG00000079459.13
chr8	11803334	11803383	FDFT1	0	+	11803334	11803383	0	1	49	0	-0.262364264467461	0.18151544207841	ENSG00000079459.13
chr8	11807994	11808043	FDFT1	0	+	11807994	11808043	0	1	49	0	0.106972119552809	0.608020392216204	ENSG00000079459.13
chr8	11821867	11826037	FDFT1	0	+	11821867	11826037	0	2	12,38	0,4133	0.398347640339289	0.0920604014870176	ENSG00000079459.13
chr8	11826138	11830265	FDFT1	0	+	11826138	11830265	0	2	78,22	0,4106	0.622529613345858	0.0179293277819393	ENSG00000079459.13
chr8	11838405	11838454	FDFT1	0	+	11838405	11838454	0	1	49	0	0.126040720895362	0.431847427027158	ENSG00000079459.13
chr8	11838505	11838604	FDFT1	0	+	11838505	11838604	0	1	99	0	-0.0628479036792075	0.910534404057442	ENSG00000079459.13
chr16	29799954	29800003	KIF22	0	+	29799954	29800003	0	1	49	0	-0.483566695793966	0.0729216301450582	ENSG00000079616.13
chr16	29802849	29803410	KIF22	0	+	29802849	29803410	0	2	89,11	0,551	0.46328467899699	0.0349340455749861	ENSG00000079616.13
chr16	29804047	29804096	KIF22	0	+	29804047	29804096	0	1	49	0	-0.432133355190325	0.344099977226873	ENSG00000079616.13
chr6	25279808	25284833	CARMIL1	0	+	25279808	25284833	0	2	28,22	0,5004	0.112477983405993	0.650179177549689	ENSG00000079691.18
chr6	25600546	25600595	CARMIL1	0	+	25600546	25600595	0	1	49	0	0.367724780000027	0.284350717871624	ENSG00000079691.18
chr19	10777170	10781376	DNM2	0	+	10777170	10781376	0	2	47,3	0,4204	0.170957798142819	0.444358376879415	ENSG00000079805.17
chr19	10793777	10795392	DNM2	0	+	10793777	10795392	0	2	79,21	0,1595	0.332938663546615	0.630331474884566	ENSG00000079805.17
chr19	10833189	10833288	DNM2	0	+	10833189	10833288	0	1	99	0	0.616774201735333	0.314850762371684	ENSG00000079805.17
chr6	130858175	130858224	EPB41L2	0	-	130858175	130858224	0	1	49	0	0.532804529832083	0.146452755512095	ENSG00000079819.19
chr6	130869675	130869973	EPB41L2	0	-	130869675	130869973	0	1	298	0	-0.521296923633184	0.0602059411677115	ENSG00000079819.19
chr6	130955148	130956172	EPB41L2	0	-	130955148	130956172	0	2	170,179	0,846	-0.431440594394584	0.98020311503262	ENSG00000079819.19
chr6	130956223	130956272	EPB41L2	0	-	130956223	130956272	0	1	49	0	-0.028170876982765	0.879631879937379	ENSG00000079819.19
chr6	130956323	130956372	EPB41L2	0	-	130956323	130956372	0	1	49	0	0.225083416131991	0.194270165978042	ENSG00000079819.19
chr6	130956422	130970304	EPB41L2	0	-	130956422	130970304	0	2	78,22	0,13861	-0.334202088086674	0.167464885802669	ENSG00000079819.19
chr6	72333760	72333809	RIMS1	0	+	72333760	72333809	0	1	49	0	0.395312736644148	0.50704837980013	ENSG00000079841.18
chr20	46350107	46350156	SLC35C2	0	-	46350107	46350156	0	1	49	0	-0.330241686875859	0.225631355599267	ENSG00000080189.15
chr20	46350306	46350355	SLC35C2	0	-	46350306	46350355	0	1	49	0	-0.101096117293725	0.750026396483997	ENSG00000080189.15
chr20	46350455	46350504	SLC35C2	0	-	46350455	46350504	0	1	49	0	-0.415515445174846	0.547701067950056	ENSG00000080189.15
chr20	46358563	46358612	SLC35C2	0	-	46358563	46358612	0	1	49	0	0.331357135954443	0.415093028144371	ENSG00000080189.15
chr20	46358662	46358711	SLC35C2	0	-	46358662	46358711	0	1	49	0	-0.301105092846879	0.330503313109915	ENSG00000080189.15
chr20	46358762	46358811	SLC35C2	0	-	46358762	46358811	0	1	49	0	0.395895656695593	0.160511516797754	ENSG00000080189.15
chr20	46363137	46364101	SLC35C2	0	-	46363137	46364101	0	2	38,62	0,903	0.963437510084398	0.330236676728625	ENSG00000080189.15
chr3	97876738	97876787	CRYBG3	0	+	97876738	97876787	0	1	49	0	-1.05605267423056	0.134693950303997	ENSG00000080200.10
chr3	96987586	96987635	EPHA6	0	+	96987586	96987635	0	1	49	0	-0.510825624686451	0.20690840236808	ENSG00000080224.17
chr3	96987686	96987735	EPHA6	0	+	96987686	96987735	0	1	49	0	-1.34992671694902	0.0185876547778177	ENSG00000080224.17
chr3	97244056	97244105	EPHA6	0	+	97244056	97244105	0	1	49	0	0.187211542088102	0.442052763685725	ENSG00000080224.17
chr2	151463293	151463442	RIF1	0	+	151463293	151463442	0	1	149	0	-0.831297518970197	0.0640807861208336	ENSG00000080345.18
chr2	151463942	151464240	RIF1	0	+	151463942	151464240	0	1	298	0	-0.822204293097689	0.0645944790306022	ENSG00000080345.18
chr2	151464640	151464739	RIF1	0	+	151464640	151464739	0	1	99	0	-0.412845215405784	0.219487220212197	ENSG00000080345.18
chr2	151464790	151464839	RIF1	0	+	151464790	151464839	0	1	49	0	-0.0706175672451073	0.920796516265876	ENSG00000080345.18
chr2	151465289	151465388	RIF1	0	+	151465289	151465388	0	1	99	0	-1.1435636772481	0.0234604985645252	ENSG00000080345.18
chr2	151465539	151465787	RIF1	0	+	151465539	151465787	0	1	248	0	-1.08743898806998	1.46745745240428e-05	ENSG00000080345.18
chr12	71755013	71755062	RAB21	0	+	71755013	71755062	0	1	49	0	-0.693147180560062	0.277138959964533	ENSG00000080371.6
chr12	71785639	71785688	RAB21	0	+	71785639	71785688	0	1	49	0	0.0312525435038886	0.944449752191238	ENSG00000080371.6
chr6	109094024	109094073	SESN1	0	-	109094024	109094073	0	1	49	0	0.422856850820034	0.37948135972297	ENSG00000080546.13
chr16	30704252	30704301	SRCAP	0	+	30704252	30704301	0	1	49	0	0.353640040245503	0.252762996209412	ENSG00000080603.17
chr16	30707269	30707368	SRCAP	0	+	30707269	30707368	0	1	99	0	0.116072171147877	0.912642201568178	ENSG00000080603.17
chr16	30709936	30710035	SRCAP	0	+	30709936	30710035	0	1	99	0	0.649344557901512	0.00945049425844292	ENSG00000080603.17
chr16	30710811	30711643	SRCAP	0	+	30710811	30711643	0	3	37,90,73	0,188,760	-0.443492503697306	0.0694163595613047	ENSG00000080603.17
chr16	30711694	30711743	SRCAP	0	+	30711694	30711743	0	1	49	0	-0.0750351859440049	0.70448154576184	ENSG00000080603.17
chr16	30711884	30712033	SRCAP	0	+	30711884	30712033	0	1	149	0	0.482851771716047	0.0363815486054897	ENSG00000080603.17
chr16	30724415	30724563	SRCAP	0	+	30724415	30724563	0	1	148	0	0.969400553999637	0.00950129060389771	ENSG00000080603.17
chr16	30724614	30724913	SRCAP	0	+	30724614	30724913	0	1	299	0	-0.965080896043933	0.102347567628349	ENSG00000080603.17
chr16	30736588	30737261	SRCAP	0	+	30736588	30737261	0	2	37,213	0,461	0.554463793025996	0.0120477985254472	ENSG00000080603.17
chr16	30737912	30738060	SRCAP	0	+	30737912	30738060	0	1	148	0	0.517943091534854	0.0889841406580964	ENSG00000080603.17
chr16	30738111	30738460	SRCAP	0	+	30738111	30738460	0	1	349	0	0.395312736557792	0.516481512373172	ENSG00000080603.17
chr16	30738561	30739110	SRCAP	0	+	30738561	30739110	0	1	549	0	0.670157662335261	0.000489659473508113	ENSG00000080603.17
chr16	30739211	30739610	SRCAP	0	+	30739211	30739610	0	1	399	0	0.967584026258904	0.0419311826855227	ENSG00000080603.17
chr9	2834037	2837247	PUM3	0	-	2834037	2837247	0	2	130,68	0,3143	-1.4102763258064	0.00133180558101082	ENSG00000080608.10
chr9	2844046	2844095	PUM3	0	-	2844046	2844095	0	1	49	0	-1.69459572077441	0.0269403200472974	ENSG00000080608.10
chr14	73219543	73219692	PSEN1	0	+	73219543	73219692	0	1	149	0	-0.638396665788537	0.751155932104363	ENSG00000080815.19
chr14	102081092	102081141	HSP90AA1	0	-	102081092	102081141	0	1	49	0	-0.652085693767155	0.0252770131302515	ENSG00000080824.19
chr14	102082130	102082179	HSP90AA1	0	-	102082130	102082179	0	1	49	0	-0.642594901397114	0.136427688713681	ENSG00000080824.19
chr14	102082280	102082379	HSP90AA1	0	-	102082280	102082379	0	1	99	0	-0.84087688031956	0.0565412243884519	ENSG00000080824.19
chr14	102082430	102082749	HSP90AA1	0	-	102082430	102082749	0	2	15,85	0,235	-1.19979743291546	0.0050263156190931	ENSG00000080824.19
chr14	102083100	102083249	HSP90AA1	0	-	102083100	102083249	0	1	149	0	-0.837728409371053	0.0178855119997645	ENSG00000080824.19
chr14	102083639	102083688	HSP90AA1	0	-	102083639	102083688	0	1	49	0	-0.837475340914915	0.00569787503663588	ENSG00000080824.19
chr14	102083888	102083937	HSP90AA1	0	-	102083888	102083937	0	1	49	0	-0.394316721294571	0.214499482707718	ENSG00000080824.19
chr14	102084751	102085499	HSP90AA1	0	-	102084751	102085499	0	2	248,202	0,547	-1.16164199668146	2.98003278911561e-09	ENSG00000080824.19
chr14	102085950	102086099	HSP90AA1	0	-	102085950	102086099	0	1	149	0	-0.818601486713026	0.0747144020109269	ENSG00000080824.19
chr14	102086299	102101885	HSP90AA1	0	-	102086299	102101885	0	3	80,59,11	0,687,15576	-0.841200280519087	0.036934350352367	ENSG00000080824.19
chr20	36496882	36496931	DLGAP4	0	+	36496882	36496931	0	1	49	0	1.60943791214201	0.0427701776414897	ENSG00000080845.17
chr20	36500209	36500308	DLGAP4	0	+	36500209	36500308	0	1	99	0	0.216223108390562	0.760317652057401	ENSG00000080845.17
chr20	36500359	36500408	DLGAP4	0	+	36500359	36500408	0	1	49	0	0.867100487683384	0.031189848065717	ENSG00000080845.17
chr20	36526005	36526054	DLGAP4	0	+	36526005	36526054	0	1	49	0	-1.01693425765425	0.163229357378906	ENSG00000080845.17
chr20	36526840	36527089	DLGAP4	0	+	36526840	36527089	0	1	249	0	0.789774016247675	0.547908792341791	ENSG00000080845.17
chr18	2595518	2595567	NDC80	0	+	2595518	2595567	0	1	49	0	-0.957839736063981	0.0433379038382367	ENSG00000080986.13
chr1	113766262	113766311	RSBN1	0	-	113766262	113766311	0	1	49	0	-0.55431073570573	0.317106276843667	ENSG00000081019.13
chr1	113797709	113797957	RSBN1	0	-	113797709	113797957	0	1	248	0	-0.483796952542395	0.890397864239215	ENSG00000081019.13
chr1	113798007	113811729	RSBN1	0	-	113798007	113811729	0	2	30,20	0,13703	-0.514898949153628	0.320609515610467	ENSG00000081019.13
chr1	113590549	113590598	MAGI3	0	+	113590549	113590598	0	1	49	0	-0.545227050483226	0.0951686229209112	ENSG00000081026.19
chr1	113642051	113642349	MAGI3	0	+	113642051	113642349	0	1	298	0	-0.693147180559928	8.90742480091526e-05	ENSG00000081026.19
chr1	113683136	113683334	MAGI3	0	+	113683136	113683334	0	1	198	0	-0.863046217355308	0.439969717572856	ENSG00000081026.19
chr1	113683534	113683583	MAGI3	0	+	113683534	113683583	0	1	49	0	-0.526093095896779	0.0058343519356423	ENSG00000081026.19
chr1	113683634	113683683	MAGI3	0	+	113683634	113683683	0	1	49	0	-0.426518517305966	0.0849977746436321	ENSG00000081026.19
chr1	113683733	113683981	MAGI3	0	+	113683733	113683981	0	1	248	0	-0.339354082996141	0.816308242269698	ENSG00000081026.19
chr3	132660088	132660287	UBA5	0	+	132660088	132660287	0	1	199	0	0.516690743216705	0.368357443974265	ENSG00000081307.12
chr3	132660586	132660685	UBA5	0	+	132660586	132660685	0	1	99	0	-0.559615787935424	0.420229018293359	ENSG00000081307.12
chr9	96758751	96758949	ZNF510	0	-	96758751	96758949	0	1	198	0	-1.16315080980568	0.0209944063088279	ENSG00000081386.12
chr9	96759049	96759098	ZNF510	0	-	96759049	96759098	0	1	49	0	0.050010420417575	0.938718079667432	ENSG00000081386.12
chr9	96759199	96759248	ZNF510	0	-	96759199	96759248	0	1	49	0	-0.716677678466564	0.0926521402430324	ENSG00000081386.12
chr9	96759298	96759347	ZNF510	0	-	96759298	96759347	0	1	49	0	-1.04380405217311	0.0506274426069885	ENSG00000081386.12
chr9	96759398	96759447	ZNF510	0	-	96759398	96759447	0	1	49	0	-0.965080896043589	0.0934573490151131	ENSG00000081386.12
